edad,ingreso_mensual,antiguedad_laboral_anios,score_crediticio,deuda_total,ratio_endeudamiento,numero_creditos_activos,retrasos_12m,limite_credito_solicitado,ahorros,aprobado
28,5287.88,2.28,818,3828.34,0.41,1,2,8959.33,7491.82,1
29,5195.72,2.91,387,0.0,0.48,7,0,12625.16,8042.05,0
60,4611.03,3.31,339,6224.76,0.16,2,1,7681.63,7940.86,0
56,4926.63,10.16,776,9608.04,0.63,7,2,7011.25,7636.61,1
58,5667.44,14.18,304,0.0,0.71,3,3,7595.59,1834.12,0
40,4081.79,11.0,832,4322.55,0.91,7,1,9724.32,6928.25,1
62,2995.51,12.08,754,3610.32,0.3,5,0,8579.59,11950.73,1
35,3352.01,24.25,548,2601.18,0.37,5,2,6197.93,15306.41,1
54,4822.63,27.92,314,5241.73,0.72,3,1,8590.44,9109.32,0
40,4406.39,25.49,631,1625.19,0.63,6,4,6237.96,10718.23,0
41,2876.99,24.65,671,7583.31,0.29,2,0,9375.35,8579.9,1
44,5379.99,1.61,639,3867.4,0.68,6,4,7527.48,15305.55,0
44,4393.98,11.7,546,1663.11,0.14,0,2,6827.01,6812.65,1
52,5641.67,14.03,347,6270.21,0.82,3,4,10338.07,11497.72,0
48,5210.65,21.8,443,5234.43,0.59,7,2,8015.24,8542.9,0
63,3816.61,15.14,646,9479.21,0.68,0,0,9066.85,8762.81,1
50,4290.17,20.77,497,5421.02,0.85,7,4,4231.31,8798.56,0
69,3550.48,27.6,545,3699.29,0.29,1,3,6072.51,14265.79,1
67,3456.65,20.12,396,11001.89,0.77,4,2,4483.97,6554.0,0
66,3940.85,8.17,505,5589.43,0.38,2,3,8368.01,83.22,0
34,4653.54,31.8,374,6061.37,0.77,4,2,10024.72,5066.64,0
62,5429.0,29.85,606,9571.91,0.48,3,3,11020.15,8745.82,1
58,3413.35,16.71,518,3120.38,0.21,1,1,10403.31,8734.15,1
54,4835.06,26.07,491,4580.16,0.69,6,1,10990.91,9478.23,0
21,4245.38,2.38,550,2427.5,0.53,4,1,8612.4,4590.79,0
51,4015.37,21.04,742,11114.34,0.48,7,2,5591.94,14183.78,1
30,5219.91,20.81,392,2117.59,0.3,2,1,6658.35,9385.5,1
31,3897.32,32.73,714,1300.43,0.46,1,3,12091.31,9058.92,1
67,5445.08,25.2,312,1210.47,0.46,7,2,12196.86,8129.18,0
47,3919.41,0.62,779,10659.06,0.46,3,4,7444.64,8177.47,0
33,3394.68,17.25,375,8290.41,0.29,2,4,10327.11,6216.65,0
48,4903.75,33.32,493,2623.76,0.37,4,1,13566.0,11422.93,1
46,2918.27,4.73,698,2490.38,0.55,0,1,7728.11,7206.13,1
34,3161.7,23.08,588,12311.24,0.37,0,3,7642.67,9352.92,0
65,4054.92,12.61,804,2875.87,0.58,7,2,8278.57,2694.41,1
61,4224.4,14.43,604,5023.93,0.4,0,3,8928.93,8373.57,1
53,3982.86,31.96,840,2622.24,0.53,6,3,10101.35,13764.95,1
62,2459.29,29.06,498,12881.14,0.49,5,0,7450.05,5117.36,0
44,3030.35,12.32,404,2619.93,0.59,4,1,10851.17,12457.35,0
63,4682.21,23.53,487,337.47,0.6,7,3,10614.78,7573.0,0
55,4707.31,9.53,555,5498.7,0.57,0,0,13671.88,7006.3,1
52,3322.99,19.35,363,5842.08,0.47,3,2,4775.86,16516.19,0
68,4464.36,6.43,827,3934.32,0.69,1,2,12846.22,5196.45,1
22,4410.75,27.38,830,2596.43,0.41,6,2,9890.92,7322.31,1
67,5135.89,4.84,380,0.0,0.8,2,4,9251.36,8785.99,0
41,3571.95,2.44,341,2036.43,0.42,3,0,8218.08,12609.64,0
29,5531.61,0.66,794,10954.1,0.27,1,2,10307.47,0.0,1
24,3957.05,28.94,515,0.0,0.38,4,0,6723.33,9439.09,1
27,5520.03,24.08,340,9067.77,0.43,6,2,6330.27,8889.41,0
33,5056.75,23.17,705,12344.67,0.05,7,4,8026.78,7218.19,1
35,3325.32,31.96,547,9296.9,0.6,6,0,14365.98,8168.49,1
55,3952.26,24.62,375,6215.85,0.99,2,1,13277.39,9793.21,0
28,4486.21,1.41,484,9237.04,0.56,3,2,15006.65,8262.06,0
28,5139.98,2.47,718,9154.05,0.62,3,1,9572.23,384.94,1
58,2991.53,1.84,709,819.93,0.35,2,2,10900.35,8444.54,1
32,3783.72,3.73,479,6978.31,0.78,7,1,6369.3,8204.92,0
61,4788.14,3.84,837,1979.74,0.68,0,1,6016.32,6417.17,1
46,4659.36,8.98,736,0.0,0.76,2,0,9788.56,11515.63,1
27,3289.96,11.13,574,8325.74,0.7,4,1,10955.09,5498.01,0
36,3426.94,19.43,847,2610.56,0.38,7,1,7506.78,4766.3,1
24,4615.19,16.27,800,6051.22,0.59,1,3,9155.75,4947.61,1
47,3313.68,25.79,710,1026.99,0.77,7,1,5859.55,8600.98,1
36,4438.73,14.46,793,8461.72,0.04,5,4,5267.52,6467.47,1
35,5050.73,34.72,725,7118.22,0.82,7,4,5200.65,13501.95,1
54,4244.46,25.2,728,4144.91,0.34,0,1,13429.57,6947.28,1
36,1828.75,0.03,407,2223.95,0.52,3,0,6750.74,1733.68,0
58,5281.46,14.63,497,2843.75,0.28,3,2,10259.18,10751.67,1
31,5261.17,10.43,778,5657.01,0.41,6,0,6672.41,11917.81,1
43,5499.85,27.2,319,3036.29,0.34,3,0,7810.31,7681.32,1
34,4999.9,2.08,601,1852.61,0.81,3,1,8036.82,11005.18,0
52,2722.63,30.58,718,6987.66,0.56,6,0,11549.24,10418.71,1
63,5499.31,21.63,718,6260.55,0.01,4,3,10726.22,6949.63,1
65,4539.44,30.62,387,8408.2,0.53,7,0,8719.56,13485.3,1
62,5072.37,11.6,609,7935.29,0.27,7,0,6379.91,14243.23,1
64,4088.73,32.21,564,1293.58,0.61,7,1,10643.69,9648.91,1
50,4012.39,2.16,705,5493.51,0.54,1,1,9114.44,9864.5,1
26,4019.31,25.17,660,2269.1,0.33,6,0,11748.33,8163.54,1
52,5661.25,3.86,586,716.73,0.32,6,1,10590.1,15524.24,1
55,4476.75,31.65,324,5540.81,0.8,6,4,4253.87,10182.32,0
49,4049.14,10.8,669,4235.59,0.21,1,2,9297.62,7935.77,1
59,3083.42,21.51,620,6472.51,0.4,2,2,7497.99,3334.71,1
42,4652.61,10.63,545,3763.98,0.7,5,1,8437.11,6120.7,0
65,4241.62,22.51,813,7301.34,0.33,3,2,8262.56,10180.07,1
67,4371.32,15.98,666,4608.84,0.33,2,0,7133.86,10442.22,1
41,5116.4,8.9,658,5963.16,0.29,6,2,12455.07,6728.27,1
56,4880.22,2.57,503,8532.25,0.29,3,1,7035.96,5473.5,1
28,4234.89,32.12,821,10770.87,0.57,0,2,5970.49,7938.85,1
48,4425.47,16.46,480,3991.63,0.37,5,0,14374.91,9039.75,1
44,4312.72,12.38,734,0.0,0.61,0,1,7653.69,10717.18,1
54,4875.3,26.89,430,162.12,0.32,4,3,6409.68,9538.54,1
39,4851.39,24.66,485,9140.44,0.28,4,2,4481.08,0.0,1
26,4358.05,28.79,649,10841.1,0.21,2,4,10097.67,7714.36,1
40,3464.09,26.73,543,7974.61,0.68,7,0,7101.36,13435.97,1
63,4988.81,30.96,527,10039.94,0.61,2,4,11377.16,6092.27,0
60,5039.4,27.55,632,4117.85,0.31,0,3,9410.71,7215.63,1
63,3271.72,22.33,474,3526.96,0.19,2,1,6930.9,3453.79,1
52,4579.05,27.27,539,9417.34,0.67,2,0,10621.83,5282.93,1
44,3883.75,31.88,687,7763.46,0.24,4,1,6580.75,10736.24,1
54,2269.17,6.02,795,7073.31,0.91,4,0,6045.22,7610.54,0
59,4189.03,13.79,834,7308.92,0.78,2,0,8892.39,11367.74,1
52,5080.75,16.31,809,5256.35,0.3,1,1,8412.9,12357.48,1
25,3572.19,23.93,727,28.23,0.62,0,0,11809.49,5263.87,1
27,3593.98,7.7,434,8985.67,0.9,7,0,11402.15,0.0,0
42,5141.36,19.47,538,6188.79,0.17,6,2,10816.36,11407.06,1
23,3237.41,13.47,323,3023.21,0.29,5,2,7183.38,6252.83,0
38,3379.61,5.75,626,3804.71,0.81,7,2,8020.22,2379.88,0
40,3938.07,7.76,674,8133.89,0.63,2,1,13996.86,4493.57,0
56,4782.03,33.51,584,3264.15,0.33,4,4,8444.06,6623.59,1
62,4786.13,7.88,676,1753.08,0.76,3,2,5638.36,7419.59,0
45,3749.14,7.7,310,6623.49,0.47,5,4,4423.2,7003.9,0
52,3944.97,12.85,764,8102.01,0.65,2,2,6015.14,3763.53,1
56,4301.97,2.95,605,8362.18,0.45,7,4,9396.52,5855.33,0
59,3872.62,10.4,511,8074.35,0.65,1,3,9938.88,11919.34,0
42,3445.94,31.69,845,6370.31,0.61,6,4,9219.05,7855.6,1
51,3240.21,13.71,778,4822.58,0.11,0,1,13676.31,5390.92,1
28,4860.11,19.52,779,0.0,0.7,1,3,10773.08,14752.04,1
59,4023.72,17.79,502,4948.24,0.28,4,4,6832.95,10754.94,0
53,6789.55,29.2,793,3461.12,0.55,3,2,2037.52,9393.08,1
69,4780.09,24.98,724,10681.57,0.75,4,1,8341.13,10900.12,1
65,3546.03,23.83,379,3818.99,0.84,2,2,8619.12,13715.53,0
55,4221.86,12.4,704,6454.09,0.61,2,0,8874.64,16005.77,1
22,4526.45,17.6,499,7986.63,0.71,5,4,10793.38,5275.83,0
63,4577.44,1.67,726,1822.74,0.82,1,0,8253.63,11769.54,1
49,4620.37,4.63,542,1699.82,0.7,1,0,8628.92,13693.59,1
68,4626.4,18.67,630,9481.58,0.51,3,0,12642.24,12058.82,1
35,4096.0,28.87,322,9281.47,0.31,3,3,7906.12,8162.46,0
57,4803.08,14.03,618,82.96,0.35,2,0,8859.67,6256.06,1
27,6181.43,2.46,373,5659.66,0.46,1,3,8534.2,3387.45,0
60,3824.55,25.32,764,9720.91,0.79,2,2,8359.02,14472.07,0
42,3877.69,12.15,314,2855.43,0.66,2,1,11790.39,12542.18,0
24,4855.81,11.73,543,5547.26,0.55,3,4,14408.73,5042.6,0
46,5337.53,31.75,748,5723.56,0.48,5,0,10594.0,5240.73,1
22,4953.07,18.45,516,4259.08,0.3,6,3,4821.76,6827.9,1
44,5311.1,33.07,423,3712.68,0.46,7,0,8612.43,4552.92,1
66,4175.4,34.68,393,0.0,0.28,5,1,12203.76,8282.57,1
36,4012.71,1.02,478,1720.7,0.06,3,4,8194.95,4159.35,0
32,4806.41,25.99,358,4196.17,0.47,3,0,11077.62,3384.93,1
50,4823.91,18.64,701,5960.57,0.57,6,2,4411.36,8390.45,1
35,5719.28,1.64,719,10995.02,0.65,5,3,8083.61,5202.72,0
29,5617.43,23.69,600,13185.46,0.08,6,1,5196.06,11889.15,1
27,2582.25,14.01,665,9739.47,0.04,2,4,9929.16,9691.32,1
31,4916.63,22.14,409,5942.65,0.31,1,2,7821.28,8884.27,1
52,3618.43,3.87,391,1825.74,0.39,7,4,7998.84,14751.04,0
34,2328.21,4.57,334,4712.72,0.52,4,2,2864.52,69.39,0
22,4569.44,24.05,464,8770.02,0.8,2,2,10887.74,2410.76,0
66,4065.79,19.51,421,4886.55,0.46,4,3,7053.36,10137.29,0
60,3904.38,4.94,655,6151.65,0.14,4,3,10582.66,9901.29,1
31,3064.45,21.67,694,9414.61,0.22,5,3,9858.65,2680.21,1
35,3304.82,23.33,483,2412.67,0.49,5,3,3173.56,8481.24,0
26,4022.29,18.99,479,3104.89,0.75,1,1,7889.12,2445.95,0
57,2872.67,24.49,547,10144.8,0.44,3,3,11792.84,420.32,0
51,4115.52,4.26,807,7179.52,0.55,1,4,15560.67,1160.01,0
65,4313.85,33.22,551,8457.86,0.27,1,4,8919.03,16367.62,1
22,4074.44,5.15,782,6289.5,0.73,1,0,9161.63,2780.32,1
54,4479.08,2.97,534,2184.53,0.22,4,1,8401.37,8776.64,1
28,4149.13,20.26,814,9676.24,0.8,3,2,14355.85,12255.34,1
41,3167.39,28.79,414,4169.92,0.92,1,4,7472.64,13521.58,0
60,3282.24,29.64,621,7062.75,0.52,0,0,9527.81,6381.31,1
51,4329.23,15.44,491,7321.48,0.72,7,2,9666.23,9801.99,0
69,5073.88,13.32,527,6955.05,0.57,5,3,8499.23,13134.14,0
62,4342.39,24.29,723,1833.77,0.31,6,3,11054.58,9735.24,1
42,3756.6,3.8,486,7058.88,0.38,6,1,8741.26,5488.55,0
55,4355.96,23.24,718,1364.73,0.58,5,2,9218.31,3992.92,1
67,2583.56,1.07,540,6526.72,0.85,5,1,12895.46,4543.08,0
33,3313.23,0.83,798,4199.38,0.29,3,0,10178.19,5327.82,1
68,3866.22,20.37,393,10304.55,0.4,7,1,9406.65,6687.96,0
21,4147.25,19.8,687,3582.55,0.42,6,1,7285.28,9545.89,1
45,3912.16,13.45,700,4984.58,0.68,2,1,7496.25,2152.71,1
64,3960.38,8.76,795,4929.81,0.8,2,4,7991.66,7849.86,0
48,3137.66,29.14,682,0.0,0.93,4,1,9255.27,9477.4,0
51,3687.99,22.1,803,4669.4,0.4,5,0,8048.85,10486.06,0
46,4424.74,9.42,594,5262.73,0.78,0,2,9509.07,16948.25,0
24,2549.23,5.03,812,2907.87,0.58,6,3,11059.75,680.63,0
31,3123.28,24.21,831,4879.97,0.47,7,0,8983.21,8619.29,1
47,3888.22,33.33,575,6257.97,0.62,3,0,9422.91,9410.37,1
40,5529.88,27.29,667,6601.6,0.85,2,0,7541.61,15038.77,1
49,4806.86,7.61,754,7134.5,0.48,3,2,8050.11,10623.38,1
56,5603.39,4.02,803,8752.22,0.07,4,0,7534.2,9132.47,1
35,5404.03,21.34,662,9021.58,0.46,0,0,13567.43,1284.21,1
30,3797.57,3.07,397,4471.45,0.36,6,0,7494.62,11592.36,0
64,4137.43,27.59,527,6433.72,0.56,3,1,4961.25,7654.99,1
50,3146.0,3.07,700,5292.02,0.69,0,1,6700.71,7594.78,0
32,5254.06,10.79,474,3902.98,0.62,5,1,10728.02,6342.86,0
48,4854.05,3.48,678,3779.07,0.81,4,4,9391.83,5819.85,0
28,4730.93,1.1,549,1932.83,0.62,7,4,8079.25,9799.24,0
56,4794.92,8.2,317,5969.36,0.38,4,3,9993.25,7497.58,0
36,4613.56,9.73,673,8408.83,0.64,3,3,5384.2,3390.83,0
69,4387.6,25.08,699,4016.59,0.33,2,4,8631.26,7542.82,1
37,4447.94,17.4,722,3824.53,0.7,5,4,13024.39,4899.44,0
62,5287.14,31.03,497,2437.9,0.47,3,2,12475.51,6747.63,1
64,3493.71,13.61,460,1168.75,0.6,0,4,8347.13,4257.69,0
28,3263.14,17.54,462,1861.15,0.37,7,2,10878.81,12422.5,0
53,4203.93,22.88,405,5913.5,0.6,4,1,8936.89,18250.68,0
37,5241.88,17.11,468,39.05,0.57,2,0,11592.34,10713.53,1
26,4416.64,13.21,523,10433.65,0.46,1,4,3435.99,2183.47,0
46,4017.31,26.09,361,7886.67,0.1,3,4,9721.99,5238.33,0
40,4949.36,28.1,507,5474.55,0.75,2,3,9031.56,7043.45,0
40,4302.02,30.37,695,3407.47,0.61,3,4,9005.25,5298.72,0
26,2497.96,7.25,508,8191.13,0.42,6,4,4639.89,11740.98,0
38,3299.29,15.77,831,4263.31,0.77,4,1,7498.18,3483.79,1
55,2326.75,15.49,782,11510.53,0.74,4,2,7428.58,13745.01,0
36,4004.66,28.64,502,4905.05,0.74,3,4,7652.47,12260.64,0
62,3801.49,8.23,776,6789.05,0.24,2,1,11243.7,8518.47,1
39,4596.78,9.0,638,2687.62,0.22,1,4,7016.61,17952.82,1
25,6097.04,24.95,320,8800.28,0.27,0,1,9839.75,4204.29,1
61,3668.47,29.62,779,6929.78,0.79,1,2,10436.83,8260.86,1
45,4210.4,28.59,495,6955.23,0.6,7,1,8785.21,1296.37,0
28,3861.54,1.97,763,10691.91,0.37,0,0,7685.64,6435.99,1
32,1682.77,15.87,450,2628.14,0.04,7,0,10128.42,13607.38,1
64,3521.1,12.69,374,0.0,0.37,1,4,7935.15,9725.03,0
34,3559.09,27.07,807,0.0,0.65,2,4,9155.03,9667.44,1
41,4450.33,15.3,532,3169.42,0.46,1,4,10718.8,2781.35,0
57,3452.81,7.47,847,4269.38,0.6,6,4,7475.62,13338.27,0
53,3047.29,0.46,737,4199.02,0.36,4,3,15140.36,3116.88,0
68,4732.65,32.9,613,6925.43,0.58,3,1,8094.64,0.0,1
61,4146.38,30.68,601,8810.16,0.88,1,1,6786.06,6416.41,0
34,3402.86,19.5,366,3066.21,0.34,3,1,5014.31,9675.71,1
64,3525.89,22.73,509,9292.05,0.68,0,1,9233.38,12143.89,0
47,3935.92,19.5,334,3669.0,0.04,4,1,9350.72,10426.77,1
32,4939.43,12.53,309,2289.64,0.67,1,2,9677.03,3293.73,0
36,5479.92,10.58,566,7743.79,0.6,3,2,8854.79,2408.93,0
40,3033.88,17.74,621,8137.94,0.58,5,0,11128.56,3743.93,0
24,5250.79,10.51,627,7571.33,0.78,6,2,10847.25,3821.38,0
23,4254.82,19.6,503,2241.18,0.42,2,2,5508.8,6964.72,1
50,4529.63,16.79,346,9803.11,0.44,3,4,9513.69,7518.66,0
61,5076.92,15.42,489,6705.57,0.28,4,2,7825.52,8730.9,1
28,3342.12,1.94,661,2961.41,0.8,3,1,11708.28,9169.91,0
27,4976.33,26.82,458,5557.24,0.42,5,1,6419.03,3058.71,1
54,3036.14,25.48,317,6066.86,0.03,4,3,13208.0,7534.48,0
54,3788.64,28.94,831,5330.91,0.18,5,4,9903.3,5351.83,1
57,3444.83,6.45,738,3610.57,0.19,5,3,10222.84,11378.93,1
65,5718.63,16.27,781,10742.37,0.55,1,1,8958.53,6070.35,1
27,5677.24,21.81,325,3899.84,0.61,6,2,9212.35,9259.68,0
45,4886.98,25.16,830,6640.19,0.48,4,2,10758.71,7791.42,1
50,4669.82,16.58,708,5285.56,0.56,3,1,12219.73,10477.85,1
48,3732.55,15.74,576,6276.71,0.14,7,3,6805.9,8181.81,1
31,5769.06,34.17,720,343.11,0.35,5,0,8572.9,8260.3,1
35,5461.38,15.29,635,11774.06,0.67,5,1,12264.28,10396.76,1
58,5016.31,34.06,425,10198.42,0.36,6,0,10894.54,8498.99,1
67,4110.88,16.42,769,5302.92,0.75,7,1,8776.77,6577.71,1
35,3899.37,8.98,418,9067.0,0.86,5,1,5932.86,11873.29,0
45,4136.98,12.74,527,5741.23,0.74,7,3,5244.47,10608.96,0
54,5403.35,25.81,579,8040.13,0.35,0,2,9017.1,11703.94,1
57,3367.75,17.37,486,5166.03,0.68,4,2,6283.88,5135.8,0
52,4320.24,26.99,333,581.74,0.12,2,0,11560.35,7660.17,1
63,5678.93,25.99,428,3590.27,0.81,5,1,9398.21,10615.89,0
49,5008.75,18.26,537,3662.11,0.76,3,4,7294.19,7701.2,0
21,5777.45,26.56,731,3276.65,0.19,7,2,5125.56,9127.21,1
31,4591.42,9.26,699,0.0,0.47,2,1,11210.26,3190.46,1
62,4605.51,7.05,404,4721.24,0.63,0,4,10878.86,864.4,0
61,5459.62,27.36,779,7259.27,0.86,5,4,10670.85,5046.05,0
34,4807.95,2.46,340,6637.4,0.19,2,3,5512.16,7308.42,0
38,4532.68,2.32,524,2898.13,0.9,1,2,9975.31,10559.48,0
37,3770.74,3.46,840,10695.15,0.63,4,4,8431.55,3708.68,0
58,2902.73,13.28,383,4768.4,0.31,4,1,10898.34,7187.67,0
23,5561.07,3.42,785,6590.02,0.71,7,1,7365.59,10650.56,1
44,3858.16,6.34,372,4777.9,0.48,4,0,8149.73,6659.6,0
47,3565.88,24.58,828,2881.52,0.46,2,1,7048.34,9632.09,1
42,5007.53,4.7,418,5859.38,0.31,2,2,16023.19,5633.1,1
48,3441.47,16.07,465,2457.37,0.22,0,3,9314.25,13085.05,0
55,3028.25,20.35,431,1941.22,0.28,4,3,10193.85,17634.9,0
58,3727.3,32.93,675,0.0,0.23,2,1,9659.31,11520.51,1
37,4181.26,11.54,835,5956.92,0.86,2,4,4512.63,3781.37,0
56,4480.83,3.63,602,7337.51,0.7,3,4,15578.12,2825.09,0
58,4695.43,28.19,842,5264.6,0.25,5,1,9861.05,10437.83,1
63,5104.35,6.48,824,4199.79,0.57,1,4,11523.42,5474.09,1
42,4135.85,26.96,571,4744.59,0.72,7,1,11816.81,529.23,0
26,4566.62,4.92,771,8001.96,0.4,4,4,10273.02,5230.33,1
57,4141.59,0.49,791,3830.02,0.49,5,4,8315.91,6840.66,0
50,3671.2,30.13,466,5234.92,0.34,4,3,9142.44,3569.63,0
55,4600.97,23.0,817,6552.38,0.26,4,0,12600.8,31.32,1
56,4557.59,3.42,784,5044.21,0.65,3,4,10319.06,14610.49,0
67,5894.58,8.98,408,6446.27,0.6,4,4,11433.98,12000.66,0
68,4777.07,27.69,714,7478.7,0.39,0,1,10310.19,446.87,1
41,3621.97,3.67,419,4539.36,0.79,0,0,11976.51,0.0,0
22,4775.38,30.81,647,11437.37,0.39,6,0,9028.12,6532.56,1
38,4020.72,3.9,747,3307.95,0.76,2,1,4069.59,5173.25,1
23,5649.42,18.99,831,5450.66,0.28,0,3,9781.58,8104.54,1
69,2725.75,6.46,440,6232.59,0.72,3,4,7497.38,11828.91,0
58,3654.85,19.2,774,5312.88,0.63,5,3,13341.84,10078.18,1
46,3657.05,6.21,466,1903.05,0.3,0,3,11764.66,8403.71,0
55,4351.8,4.05,487,5538.58,0.77,0,0,9597.55,0.0,0
41,4129.44,12.74,543,2451.44,0.34,5,4,13085.75,10242.12,0
62,2830.1,24.86,849,4925.77,0.89,2,3,12092.54,7852.5,0
55,2586.84,18.45,481,7089.29,0.46,7,3,9180.38,13160.11,0
57,4407.45,19.39,790,7791.41,0.69,5,1,7788.05,8662.13,1
33,5549.38,17.94,444,5354.09,0.68,1,3,8048.1,9846.2,0
26,5538.51,19.95,695,3929.08,0.76,2,2,10304.07,3439.11,1
67,3890.41,5.06,324,12128.93,0.43,5,4,10392.84,3896.95,0
59,4654.76,15.73,699,5088.16,0.86,7,0,6013.66,7498.3,1
57,3475.73,3.05,636,11086.97,0.44,4,4,12062.22,16639.2,0
27,2961.23,3.54,560,3003.97,0.31,0,2,8587.62,2738.2,0
52,5336.5,8.08,643,6171.98,0.14,3,1,8518.07,10651.08,1
51,4848.18,1.02,766,10377.02,0.8,2,3,3475.43,6895.3,0
35,3950.45,5.32,544,2694.16,0.14,2,3,7380.89,5371.99,1
53,3915.54,14.01,722,1718.93,0.42,1,2,6274.23,8794.77,1
60,5062.88,0.75,558,8464.48,0.46,5,3,12478.8,1950.24,0
57,4533.4,34.17,571,10387.39,0.51,1,0,10287.66,8345.12,1
66,3949.67,30.84,498,8011.59,0.42,3,2,8187.28,8368.82,1
44,4499.07,25.48,386,6848.94,0.5,3,4,8823.06,8028.17,0
59,4240.22,9.09,795,3817.53,0.32,1,2,13518.91,8632.87,1
52,3886.95,22.01,677,6564.98,0.56,7,3,9808.86,4796.47,0
65,3612.5,6.28,393,8183.78,0.31,3,3,11146.16,10582.49,0
67,5070.77,34.67,712,4266.01,0.32,4,4,8923.13,12847.43,1
25,3830.6,24.99,372,379.38,0.21,1,3,4941.71,8390.62,0
66,3203.27,14.25,343,8933.54,0.81,6,0,9721.25,5318.01,0
57,5854.7,16.0,820,1800.89,0.53,2,4,11543.22,5501.64,1
40,5357.31,13.59,487,1265.66,0.4,4,3,2931.39,8748.5,1
63,4715.22,30.07,451,3977.38,0.48,0,3,12348.38,12092.24,0
65,4192.68,21.91,651,8846.35,0.04,5,4,8864.49,6336.13,1
44,4424.85,3.72,476,1410.04,0.23,7,2,9538.68,7617.9,0
41,2964.51,3.3,542,5571.77,0.81,2,1,9687.06,5645.11,0
24,4233.39,27.79,512,11245.41,0.55,6,4,7329.83,13246.98,0
34,4492.87,10.19,557,6704.15,0.22,4,2,6374.99,3880.64,1
47,4071.55,15.08,704,4765.07,0.77,3,1,11296.87,7583.69,1
62,4634.26,21.32,472,2915.8,0.97,5,0,9185.36,6004.38,0
32,3568.51,10.25,705,581.43,0.27,2,1,10918.92,6147.58,1
58,4407.57,26.33,658,9739.79,0.4,5,4,8044.54,11783.19,1
22,2855.76,24.67,789,1259.65,0.61,4,2,8194.39,4275.37,1
21,4221.26,2.64,625,5850.14,0.7,5,0,5869.99,11320.96,1
66,3698.89,20.51,411,8467.17,0.75,1,1,9125.87,2462.69,0
21,3066.35,32.54,623,3586.62,0.86,4,2,5990.53,9105.49,0
61,3888.48,23.12,746,4784.79,0.7,1,0,10055.63,4893.6,1
52,4258.17,7.75,420,8608.59,0.26,0,1,10542.01,7180.03,0
52,3711.91,9.49,319,5809.98,0.03,3,2,9071.43,13900.48,0
61,5058.77,30.02,603,9202.28,0.56,7,3,3968.23,7103.33,1
57,3620.25,27.24,822,8948.55,0.64,3,0,11839.68,6942.13,1
62,5064.92,9.2,802,10076.09,0.5,5,2,7633.23,6601.38,1
53,4880.48,17.59,743,1004.74,0.6,5,1,10932.3,11933.18,1
69,3700.71,11.88,631,6390.23,0.89,0,2,9551.27,11772.51,0
43,5501.73,28.57,787,5672.13,0.4,0,3,9872.18,10844.89,1
41,3030.49,2.34,729,4839.65,0.77,1,0,9893.64,6450.17,0
26,4704.96,0.99,506,127.96,0.29,0,3,11142.79,1484.4,0
67,4291.13,34.93,553,4944.94,0.31,4,2,9552.45,11395.36,1
35,4907.36,8.0,442,9381.91,0.47,5,4,8436.33,4096.8,0
64,2847.25,8.13,549,8424.26,0.39,3,3,5942.03,7711.47,0
45,3177.95,29.42,456,3234.69,0.09,6,1,5513.0,12498.17,1
33,3494.05,31.25,763,5091.26,0.49,2,0,7212.52,9458.46,1
49,4243.4,20.82,457,5069.09,0.92,2,2,10937.95,1108.94,0
26,4298.83,6.41,832,7948.4,0.12,6,2,7790.46,13779.13,1
35,4238.69,8.5,710,3288.45,0.24,4,3,8132.46,4145.8,1
49,3991.66,6.43,478,3416.19,0.33,5,4,12940.7,8811.34,0
27,3596.29,0.07,564,1002.31,0.51,6,3,8343.4,4424.3,0
24,3009.94,0.88,336,7881.19,0.48,7,1,4577.81,3181.7,0
37,3838.78,15.57,789,11300.25,0.76,5,3,7217.02,6939.07,0
59,4683.14,20.27,830,6674.72,0.13,7,4,14793.51,7078.69,1
30,5112.03,4.74,472,7313.24,0.43,7,0,5703.6,9320.0,1
67,3768.38,0.76,333,7927.23,0.45,1,2,7884.54,8871.13,0
66,5160.06,6.56,303,1912.33,0.67,6,1,6504.51,16409.56,0
25,3019.33,3.67,445,7355.89,0.75,5,4,9274.56,8112.8,0
31,4897.85,2.9,323,10162.17,0.25,0,2,9653.36,6369.09,0
45,3253.93,8.96,444,8670.29,0.6,6,1,10378.69,13719.13,0
40,4427.11,9.17,759,4853.86,0.54,5,1,11376.9,7427.06,1
38,3368.59,3.91,391,3087.52,0.49,7,4,10907.86,11005.42,0
47,3355.96,4.05,619,3357.45,0.11,2,0,13247.09,13221.83,1
51,3730.09,1.18,459,9133.93,0.18,4,1,7770.45,5566.99,0
33,5462.66,16.63,779,3568.13,0.63,7,2,9102.69,4804.97,1
44,3623.5,2.37,450,5814.94,0.55,5,0,12410.81,7984.85,0
45,4758.33,22.49,406,6190.41,0.64,5,4,5479.9,8921.54,0
32,4347.1,31.65,310,4562.27,0.73,5,2,6956.31,4488.96,0
48,4476.61,7.26,499,2612.0,0.82,0,2,6171.8,5983.88,0
53,4485.93,7.68,350,6817.4,0.87,5,0,9907.14,3616.08,0
23,4764.26,25.79,711,3114.76,0.84,4,0,10040.25,3327.42,1
60,3152.49,19.11,448,4141.0,0.79,6,1,5023.62,11132.76,0
67,4249.27,1.89,580,9030.29,0.83,5,3,9600.29,7782.37,0
56,4518.09,32.74,378,7702.65,0.55,5,0,11030.28,11310.57,1
47,3697.53,1.24,677,0.0,0.63,5,1,12445.25,4376.51,0
